Year,Weight grams,Length mm,Nesting area,days_alive,Initial_Mass g,interval_days,Initial_length mm,NDVI,Mean_Temp C,Rain cm
2018,380.0,123.0,El Chato 3,1017.0,369.0,21.0,122.0,7111.175,24.0614726,2.909090909
2018,398.0,124.0,El Chato 3,1031.0,380.0,14.0,123.0,8423.75,26.56140351,1.0
2018,434.0,128.0,El Chato 3,1053.0,398.0,22.0,124.0,8754.5,28.07638889,1.416666667
2018,456.0,130.0,El Chato 3,1066.0,434.0,13.0,128.0,8754.5,28.07638889,1.416666667
2018,440.0,133.0,El Chato 3,1081.0,456.0,15.0,130.0,8539.825,28.16495902,0.483870968
2018,435.0,133.0,El Chato 3,1094.0,440.0,13.0,133.0,8539.825,28.16495902,0.483870968
2018,508.0,136.0,El Chato 3,1235.0,491.0,34.0,136.0,7542.923438,22.72076613,3.882352941
2018,555.0,139.0,El Chato 3,1306.0,508.0,71.0,136.0,6480.030859,24.53611738,3.857142857
2018,617.0,142.0,El Chato 3,1334.0,555.0,28.0,139.0,6170.412891,24.86177885,19.3
2019,668.0,147.0,El Chato 3,1360.0,617.0,26.0,142.0,7232.716309,23.95907534,27.27272727
2019,726.0,153.0,El Chato 3,1395.0,668.0,35.0,147.0,8287.3,27.07875,7.821428571
2019,724.0,157.0,El Chato 3,1418.0,726.0,23.0,153.0,8067.95,28.78459821,0.375
2019,713.0,159.0,El Chato 3,1446.0,724.0,28.0,157.0,8062.75,27.24652778,9.352941176
2019,827.0,161.0,El Chato 3,1481.0,713.0,35.0,159.0,8360.375,26.96986607,0.631578947
2019,767.0,163.0,El Chato 3,1514.0,827.0,33.0,161.0,8492.522656,25.93865741,0.642857143
2019,818.0,164.0,El Chato 3,1542.0,767.0,28.0,163.0,9028.059375,23.99908088,2.052631579
2019,867.0,165.0,El Chato 3,1583.0,818.0,41.0,164.0,8203.410352,23.42830882,3.72
2019,903.0,165.0,El Chato 3,1605.0,867.0,22.0,165.0,7361.945508,23.11174242,1.071428571
2019,905.0,165.0,El Chato 3,1631.0,903.0,26.0,165.0,7116.953906,22.49150485,1.540540541
2019,1019.0,169.0,El Chato 3,1669.0,905.0,38.0,165.0,7152.715625,23.0,2.04
2019,1035.0,171.0,El Chato 3,1696.0,1019.0,27.0,169.0,6852.344629,23.92567568,2.04
2020,1024.0,175.0,El Chato 3,1726.0,1035.0,30.0,171.0,6165.027051,23.69057377,18.0
2020,1244.0,181.0,El Chato 3,1759.0,1024.0,33.0,175.0,7730.606738,26.46767241,8.172413793
2020,1359.0,189.0,El Chato 3,1788.0,1244.0,29.0,181.0,8560.25,27.26209677,3.7
2020,1534.0,193.0,El Chato 3,1915.0,1422.0,28.0,193.0,6700.942041,21.57056452,0.666666667
2020,1664.0,200.4549356,El Chato 3,1978.0,1534.0,63.0,193.0,6830.583643,20.91875,1.1
2020,1614.0,200.4549356,El Chato 3,2006.0,1664.0,28.0,200.455,6886.880469,21.66532258,0.8
2020,1616.0,202.9399142,El Chato 3,2034.0,1614.0,28.0,200.455,7088.292188,22.32291667,1.6
2020,1834.0,209.5665236,El Chato 3,2060.0,1616.0,26.0,202.94,7828.785742,23.14516129,3.617647059
2021,1834.0,211.223176,El Chato 3,2094.0,1834.0,34.0,209.567,7574.295703,23.54537671,6.346153846
2021,2084.0,223.6480687,El Chato 3,2123.0,1834.0,29.0,211.223,8249.038281,25.38616071,51.0
2021,2239.0,231.1030043,El Chato 3,2200.0,2234.0,55.0,226.133,8436.810938,26.18541667,1.9
2021,2234.0,231.9313305,El Chato 3,2243.0,2239.0,43.0,231.103,7640.58623,23.28333333,1.0
2021,2284.0,231.9313305,El Chato 3,2278.0,2234.0,35.0,231.931,7258.183057,22.5,2.53125
2021,2284.0,231.9313305,El Chato 3,2312.0,2284.0,34.0,231.931,7386.525684,22.02620968,0.473684211
2014,80.6,72.6,El Chato 3,27.0,84.3,26.0,72.6,6570.0,23.30206613,3.4
2014,80.3,72.61,El Chato 3,44.0,80.6,17.0,72.6,4554.25,22.45411985,2.89
2014,89.8,72.74,El Chato 3,86.0,73.7,10.0,72.74,5199.5,22.4719422,1.36
2014,72.9,72.89,El Chato 3,114.0,89.8,28.0,72.74,2921.0,21.40347222,0.51
2014,79.6,72.95,El Chato 3,139.0,72.9,25.0,72.89,1573.5,22.2063172,2.89
2014,81.2,73.2,El Chato 3,155.0,79.6,16.0,72.95,1573.5,22.2063172,2.89
2014,78.3,73.2,El Chato 3,169.0,81.2,14.0,73.2,4620.25,23.01456311,4.335
2015,72.1,73.2,El Chato 3,226.0,82.3,31.0,73.2,6387.635324,23.8,6.46
2015,84.9,73.2,El Chato 3,239.0,72.1,13.0,73.2,6387.635324,23.8,6.46
2015,92.5,76.3,El Chato 3,318.0,84.5,50.0,73.5,8022.413504,26.12,37.23
2018,359.0,117.0,El Chato 3,15.0,315.0,14.0,116.0,8423.75,26.56140351,1.0
2018,397.0,121.0,El Chato 3,37.0,359.0,22.0,117.0,8754.5,28.07638889,1.416666667
2018,397.0,123.0,El Chato 3,50.0,397.0,13.0,121.0,8754.5,28.07638889,1.416666667
2018,380.0,124.0,El Chato 3,65.0,397.0,15.0,123.0,8539.825,28.16495902,0.483870968
2018,377.0,124.0,El Chato 3,78.0,380.0,13.0,124.0,8539.825,28.16495902,0.483870968
2018,440.0,125.0,El Chato 3,105.0,377.0,27.0,124.0,7971.362781,27.13789683,1.090909091
2018,451.0,131.0,El Chato 3,219.0,479.0,34.0,131.0,7542.923438,22.72076613,3.882352941
2018,528.0,132.0,El Chato 3,290.0,451.0,71.0,131.0,6480.030859,24.53611738,3.857142857
2018,538.0,135.0,El Chato 3,318.0,528.0,28.0,132.0,6170.412891,24.86177885,19.3
2019,583.0,140.0,El Chato 3,344.0,538.0,26.0,135.0,7232.716309,23.95907534,27.27272727
2019,686.0,148.0,El Chato 3,392.0,583.0,48.0,140.0,8287.3,27.07875,7.821428571
2019,742.0,149.0,El Chato 3,402.0,686.0,10.0,148.0,8067.95,28.78459821,0.375
2019,769.0,159.0,El Chato 3,430.0,742.0,28.0,149.0,8062.75,27.24652778,9.352941176
2019,877.0,159.0,El Chato 3,465.0,769.0,35.0,159.0,8360.375,26.96986607,0.631578947
2019,857.0,160.0,El Chato 3,498.0,877.0,33.0,159.0,8492.522656,25.93865741,0.642857143
2019,938.0,162.0,El Chato 3,526.0,857.0,28.0,160.0,9028.059375,23.99908088,2.052631579
2019,980.0,165.0,El Chato 3,567.0,938.0,41.0,162.0,8203.410352,23.42830882,3.72
2019,1046.0,165.0,El Chato 3,589.0,980.0,22.0,165.0,7361.945508,23.11174242,1.071428571
2019,1066.0,170.0,El Chato 3,615.0,1046.0,26.0,165.0,7116.953906,22.49150485,1.540540541
2019,1144.0,173.0,El Chato 3,653.0,1066.0,38.0,170.0,7152.715625,23.0,2.04
2019,1121.0,176.0,El Chato 3,680.0,1144.0,27.0,173.0,6852.344629,23.92567568,2.04
2020,1351.0,180.0,El Chato 3,710.0,1121.0,30.0,176.0,6165.027051,23.69057377,18.0
2020,1463.0,189.3913043,El Chato 3,743.0,1351.0,33.0,180.0,7730.606738,26.46767241,8.172413793
2020,1602.0,190.173913,El Chato 3,772.0,1463.0,29.0,189.391,8560.25,27.26209677,3.7
2020,1285.0,191.7391304,El Chato 3,899.0,1521.0,28.0,191.739,6700.942041,21.57056452,0.666666667
2020,1535.0,191.7391304,El Chato 3,962.0,1285.0,63.0,191.739,6830.583643,20.91875,1.1
2020,1605.0,192.5217391,El Chato 3,990.0,1535.0,28.0,191.739,6886.880469,21.66532258,0.8
2020,1577.0,192.5217391,El Chato 3,1018.0,1605.0,28.0,192.522,7088.292188,22.32291667,1.6
2020,1835.0,195.6521739,El Chato 3,1044.0,1577.0,26.0,192.522,7828.785742,23.14516129,3.617647059
2021,1905.0,199.5652174,El Chato 3,1078.0,1835.0,34.0,195.652,7574.295703,23.54537671,6.346153846
2021,1885.0,205.826087,El Chato 3,1107.0,1905.0,29.0,199.565,8249.038281,25.38616071,51.0
2021,2335.0,214.4347826,El Chato 3,1184.0,2085.0,55.0,209.739,8436.810938,26.18541667,1.9
2021,2235.0,217.5652174,El Chato 3,1204.0,2335.0,20.0,214.435,8350.480469,24.58266129,0.4
2021,2435.0,219.1304348,El Chato 3,1227.0,2235.0,23.0,217.565,7640.58623,23.28333333,1.0
2021,2535.0,219.1304348,El Chato 3,1262.0,2435.0,35.0,219.13,7258.183057,22.5,2.53125
2021,2185.0,219.1304348,El Chato 3,1296.0,2535.0,34.0,219.13,7386.525684,22.02620968,0.473684211
2017,64.4,66.0,El Chato 3,6.0,72.7,5.0,62.0,8362.327009,24.9255,9.063975
2017,74.6,69.0,El Chato 3,23.0,64.4,17.0,66.0,8133.044364,26.3108,14.08195
2017,67.2,64.0,El Chato 3,6.0,72.3,5.0,63.0,8362.327009,24.9255,9.063975
2017,70.5,67.0,El Chato 3,23.0,67.2,17.0,64.0,8133.044364,26.3108,14.08195
2017,72.1,69.0,El Chato 3,37.0,70.5,14.0,67.0,8133.044364,26.3108,14.08195
2017,74.0,69.0,El Chato 3,56.0,72.1,19.0,69.0,8329.327009,26.3843,5.059285
2017,81.0,72.0,El Chato 3,84.0,74.0,28.0,69.0,8082.598214,25.2972,2.86025
2017,73.3,72.0,El Chato 3,104.0,81.0,20.0,72.0,8082.598214,25.2972,2.86025
2017,81.9,73.0,El Chato 3,133.0,73.3,29.0,72.0,7386.039621,23.639,2.1845
2014,83.6,71.9,El Chato 3,20.0,86.0,19.0,70.0,6739.0,26.44739583,14.96
2014,78.2,73.31,El Chato 3,26.0,83.6,6.0,71.9,7437.5,24.63373656,17.595
2014,68.1,75.08,El Chato 3,48.0,78.2,22.0,73.31,7437.5,24.63373656,17.595
2014,91.9,77.2,El Chato 3,75.0,68.1,27.0,75.08,6570.0,23.30206613,3.4
2014,98.1,78.4,El Chato 3,92.0,91.9,17.0,77.2,4554.25,22.45411985,2.89
2014,96.0,78.83,El Chato 3,114.0,98.1,22.0,78.4,5199.5,22.4719422,1.36
2014,91.9,78.9,El Chato 3,124.0,96.0,10.0,78.83,5199.5,22.4719422,1.36
2014,94.2,79.06,El Chato 3,134.0,91.9,10.0,78.9,5199.5,22.4719422,1.36
2014,96.9,79.2,El Chato 3,162.0,94.2,28.0,79.06,2921.0,21.40347222,0.51
2014,97.7,79.3,El Chato 3,187.0,96.9,25.0,79.2,1573.5,22.2063172,2.89
2014,103.4,79.52,El Chato 3,203.0,97.7,16.0,79.3,1573.5,22.2063172,2.89
2014,101.5,80.15,El Chato 3,217.0,103.4,14.0,79.52,4620.25,23.01456311,4.335
2015,126.5,84.43,El Chato 3,274.0,114.3,31.0,80.94,6387.635324,23.8,6.46
2015,130.0,86.5,El Chato 3,287.0,126.5,13.0,84.43,6387.635324,23.8,6.46
2015,171.1,96.65,El Chato 3,383.0,148.1,67.0,91.1,8022.413504,26.12,37.23
2015,176.1,97.34,El Chato 3,398.0,171.1,15.0,96.65,7751.247768,25.27,42.415
2015,171.1,98.33,El Chato 3,414.0,176.1,16.0,97.34,7751.247768,25.27,42.415
2015,175.1,98.33,El Chato 3,425.0,171.1,11.0,98.33,7098.946429,25.19,8.245
2015,174.1,99.0,El Chato 3,442.0,175.1,17.0,98.33,7098.946429,25.19,8.245
2015,200.1,100.91,El Chato 3,476.0,174.1,34.0,99.0,6188.418248,24.1,1.53
2015,194.1,101.0,El Chato 3,496.0,200.1,20.0,100.91,5692.017404,22.27,4.845
2015,198.1,102.0,El Chato 3,519.0,194.1,23.0,101.0,5534.364083,22.37,3.91
2015,213.2,103.43,El Chato 3,530.0,198.1,11.0,102.0,5534.364083,22.37,3.91
2015,216.4,104.0,El Chato 3,551.0,213.2,21.0,103.43,5328.436489,23.11,4.42
2015,223.3,105.0,El Chato 3,560.0,216.4,9.0,104.0,5328.436489,23.11,4.42
2015,232.2,110.1,El Chato 3,582.0,223.3,22.0,105.0,5487.909528,23.83,40.715
2015,256.3,117.0,El Chato 3,595.0,232.2,13.0,110.1,5487.909528,23.83,40.715
2016,314.0,118.0,El Chato 3,643.0,256.3,48.0,117.0,8875.214286,25.2263,9.945
2016,332.5,121.0,El Chato 3,650.0,314.0,7.0,118.0,8875.214286,25.2263,9.945
2016,326.5,121.0,El Chato 3,673.0,332.5,23.0,121.0,8216.928571,26.8221,16.065
2016,359.8,121.0,El Chato 3,720.0,326.5,47.0,121.0,7724.517857,27.4563,1.87
2016,338.1,121.0,El Chato 3,762.0,359.8,42.0,121.0,7040.785714,25.7648,7.31
2016,337.7,121.0,El Chato 3,776.0,338.1,14.0,121.0,7040.785714,25.7648,7.31
2016,343.9,122.0,El Chato 3,811.0,337.7,35.0,121.0,6574.0625,23.5049,2.38
2016,321.1,122.0,El Chato 3,845.0,343.9,34.0,122.0,5503.720982,21.9083,0.425
2016,331.5,123.0,El Chato 3,866.0,321.1,21.0,122.0,5503.720982,21.9083,0.425
2016,350.7,123.0,El Chato 3,889.0,331.5,23.0,123.0,4779.197545,21.8787,1.615
2016,345.6,124.0,El Chato 3,902.0,350.7,13.0,123.0,4779.197545,21.8787,1.615
2016,340.9,124.0,El Chato 3,915.0,345.6,13.0,124.0,4613.654018,21.8507,0.68
2016,328.7,124.0,El Chato 3,929.0,340.9,14.0,124.0,4613.654018,21.8507,0.68
2016,302.1,124.0,El Chato 3,944.0,328.7,15.0,124.0,4430.209821,21.33,1.1815
2019,1368.0,192.0,El Chato 3,1918.0,1351.0,28.0,190.0,9028.059375,23.99908088,2.052631579
2019,1359.0,194.0,El Chato 3,1959.0,1368.0,41.0,192.0,8203.410352,23.42830882,3.72
2019,1425.0,195.0,El Chato 3,1981.0,1359.0,22.0,194.0,7361.945508,23.11174242,1.071428571
2019,1367.0,196.0,El Chato 3,2007.0,1425.0,26.0,195.0,7116.953906,22.49150485,1.540540541
2019,1615.0,200.0,El Chato 3,2045.0,1367.0,38.0,196.0,7152.715625,23.0,2.04
2019,1653.0,205.6,El Chato 3,2072.0,1615.0,27.0,200.0,6852.344629,23.92567568,2.04
2020,1808.0,208.0,El Chato 3,2102.0,1653.0,30.0,205.6,6165.027051,23.69057377,18.0
2020,1922.0,214.4,El Chato 3,2135.0,1808.0,33.0,208.0,7730.606738,26.46767241,8.172413793
2020,2142.0,217.6,El Chato 3,2164.0,1922.0,29.0,214.4,8560.25,27.26209677,3.7
2020,2272.0,230.4,El Chato 3,2291.0,2292.0,28.0,228.8,6700.942041,21.57056452,0.666666667
2020,2442.0,235.2,El Chato 3,2354.0,2272.0,63.0,230.4,6830.583643,20.91875,1.1
2020,2542.0,238.4,El Chato 3,2382.0,2442.0,28.0,235.2,6886.880469,21.66532258,0.8
2020,2642.0,242.4,El Chato 3,2410.0,2542.0,28.0,238.4,7088.292188,22.32291667,1.6
2020,2692.0,242.4,El Chato 3,2436.0,2642.0,26.0,242.4,7828.785742,23.14516129,3.617647059
2021,2792.0,248.0,El Chato 3,2470.0,2692.0,34.0,242.4,7574.295703,23.54537671,6.346153846
2021,3242.0,250.4,El Chato 3,2499.0,2792.0,29.0,248.0,8249.038281,25.38616071,51.0
2021,3642.0,264.0,El Chato 3,2576.0,3492.0,55.0,258.4,8436.810938,26.18541667,1.9
2021,3342.0,265.6,El Chato 3,2596.0,3642.0,20.0,264.0,8350.480469,24.58266129,0.4
2021,3492.0,269.6,El Chato 3,2619.0,3342.0,23.0,265.6,7640.58623,23.28333333,1.0
2021,3680.0,270.4,El Chato 3,2654.0,3492.0,35.0,269.6,7258.183057,22.5,2.53125
2021,3680.0,272.0,El Chato 3,2688.0,3680.0,34.0,270.4,7386.525684,22.02620968,0.473684211
2015,68.0,65.41,El Chato 3,7.0,76.0,6.0,62.0,8022.413504,26.12,37.23
2015,86.0,71.2,El Chato 3,100.0,68.0,93.0,65.41,6188.418248,24.1,1.53
2015,84.2,71.23,El Chato 3,120.0,86.0,20.0,71.2,5692.017404,22.27,4.845
2015,78.7,71.5,El Chato 3,143.0,84.2,23.0,71.23,5534.364083,22.37,3.91
2015,68.2,71.5,El Chato 3,154.0,78.7,11.0,71.5,5534.364083,22.37,3.91
2018,75.0,74.0,El Chato 3,10.0,81.0,9.0,73.0,8539.825,28.16495902,0.483870968
2018,72.0,75.0,El Chato 3,23.0,75.0,13.0,74.0,8539.825,28.16495902,0.483870968
2014,78.6,69.0,El Chato 3,7.0,72.0,6.0,65.58,7437.5,24.63373656,17.595
2014,67.3,69.75,El Chato 3,24.0,78.6,17.0,69.0,7437.5,24.63373656,17.595
2014,79.9,70.86,El Chato 3,29.0,67.3,5.0,69.75,7437.5,24.63373656,17.595
2014,84.6,72.62,El Chato 3,56.0,79.9,27.0,70.86,6570.0,23.30206613,3.4
2014,87.2,73.78,El Chato 3,73.0,84.6,17.0,72.62,4554.25,22.45411985,2.89
2014,85.9,75.11,El Chato 3,95.0,87.2,22.0,73.78,5199.5,22.4719422,1.36
2014,93.2,75.8,El Chato 3,105.0,85.9,10.0,75.11,5199.5,22.4719422,1.36
2014,86.7,76.0,El Chato 3,115.0,93.2,10.0,75.8,5199.5,22.4719422,1.36
2014,93.3,76.15,El Chato 3,143.0,86.7,28.0,76.0,2921.0,21.40347222,0.51
2014,96.3,76.85,El Chato 3,168.0,93.3,25.0,76.15,1573.5,22.2063172,2.89
2014,88.2,77.5,El Chato 3,184.0,96.3,16.0,76.85,1573.5,22.2063172,2.89
2014,97.8,78.47,El Chato 3,198.0,88.2,14.0,77.5,4620.25,23.01456311,4.335
2015,109.8,78.58,El Chato 3,255.0,98.6,31.0,78.5,6387.635324,23.8,6.46
